"ensembl_gene_id","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol"
"AT4G16360",NA,"4",9245127,41.31,1,"nontranslating_CDS",2076,"","","","","",""
"AT4G11653",NA,"4",7037084,35.29,1,"protein_coding",288,"","","","","",""
"AT4G15415",NA,"4",8816922,38.99,5,"protein_coding",2861,"","","","","",""
"AT5G53637",NA,"5",21788265,37.5,1,"protein_coding",887,"","","","","",""
"AT5G49400",NA,"5",20030652,40.2,1,"protein_coding",1631,"","","","","",""
"AT4G17695",NA,"4",9847933,31.85,1,"protein_coding",2994,"","","","","",""
"AT3G02100",NA,"3",368840,40.97,1,"protein_coding",1644,"","","","","",""
"AT3G27080",NA,"3",9984947,36.5,1,"protein_coding",1791,"","","","","",""
"AT5G13520",NA,"5",4341948,43.9,1,"protein_coding",2844,"","","","","",""
"AT4G18480",NA,"4",10201672,39.66,1,"protein_coding",1797,"","","","","",""
"AT1G10720",NA,"1",3562841,38.76,1,"protein_coding",2009,"","","","","",""
"AT5G66840",NA,"5",26692702,39.43,2,"protein_coding",2682,"","","","","",""
"AT2G42500",NA,"2",17697626,37.32,5,"protein_coding",3791,"","","","","",""
"AT2G32240",NA,"2",13684299,38.22,1,"protein_coding",6856,"","","","","",""
"AT3G29636",NA,"3",11467964,46.87,1,"protein_coding",893,"","","","","",""
"AT3G12810",NA,"3",4065042,39.93,2,"protein_coding",9152,"","","","","",""
"AT4G30760",NA,"4",14982359,41.81,2,"protein_coding",1135,"","","","","",""
"AT5G20460",NA,"5",6914303,34.9,1,"protein_coding",552,"","","","","",""
"AT5G19040",NA,"5",6361776,45.2,3,"protein_coding",1937,"","","","","",""
"AT5G58360",NA,"5",23589550,40.72,1,"protein_coding",1647,"","","","","",""
"AT1G52460",NA,"1",19549331,33.2,1,"protein_coding",1951,"","","","","",""
"AT5G46790",NA,"5",18983540,35.19,2,"protein_coding",1383,"","","","","",""
"AT4G14050",NA,"4",8103521,40.62,2,"protein_coding",2116,"","","","","",""
"AT3G18960",NA,"3",6542456,37.76,3,"protein_coding",1220,"","","","","",""
"AT4G39140",NA,"4",18229094,39.98,5,"protein_coding",3108,"","","","","",""
"AT4G28280",NA,"4",14010685,37.05,3,"protein_coding",2015,"","","","","",""
"AT1G59660",NA,"1",21923986,41.18,3,"protein_coding",5451,"","","","","",""
"AT1G26090",NA,"1",9020380,40.08,1,"protein_coding",2389,"","","","","",""
"AT4G01970",NA,"4",853922,40.83,2,"protein_coding",3479,"","","","","",""
"AT3G22810",NA,"3",8068418,38.1,3,"protein_coding",3377,"","","","","",""
"AT3G59330",NA,"3",21926961,37.56,3,"protein_coding",1538,"","","","","",""
"AT5G15220",NA,"5",4941237,37.86,2,"protein_coding",1547,"","","","","",""
"AT2G41460",NA,"2",17285470,38.18,4,"protein_coding",3553,"","","","","",""
"AT1G75160",NA,"1",28209407,38.76,1,"protein_coding",2419,"","","","","",""
"AT5G20930",NA,"5",7097868,37.03,1,"protein_coding",5338,"","","","","",""
"AT4G22400",NA,"4",11816729,41.89,1,"protein_coding",1183,"","","","","",""
"ATCG00630",NA,"Pt",66929,34.81,1,"protein_coding",134,"","","","","",""
"AT3G24800",NA,"3",9055509,37.98,1,"protein_coding",2511,"","","","","",""
"AT1G29030",NA,"1",10128999,37.24,2,"protein_coding",4993,"","","","","",""
"AT3G45577",NA,"3",16728701,37.07,1,"protein_coding",846,"","","","","",""
"AT1G72690",NA,"1",27361146,35.55,1,"protein_coding",812,"","","","","",""
"AT1G31500",NA,"1",11273573,35.74,8,"protein_coding",3063,"","","","","",""
"AT1G15820",NA,"1",5446462,46.72,1,"protein_coding",1418,"","","","","",""
"AT2G14288",NA,"2",6056038,45.34,1,"protein_coding",740,"","","","","",""
"AT5G06270",NA,"5",1912013,36.36,2,"protein_coding",1715,"","","","","",""
"AT1G62850",NA,"1",23271703,38.86,3,"protein_coding",2637,"","","","","",""
"AT1G50520",NA,"1",18719378,42.56,1,"protein_coding",1841,"","","","","",""
"AT1G67870",NA,"1",25449222,43.06,1,"protein_coding",1829,"","","","","",""
"AT1G26945",NA,"1",9351160,35.36,1,"protein_coding",1673,"","","","","",""
"AT3G18070",NA,"3",6187267,36.72,7,"protein_coding",2913,"","","","","",""
"AT1G63970",NA,"1",23738673,37.79,2,"protein_coding",1711,"","","","","",""
"AT1G44920",NA,"1",16982904,41.47,1,"protein_coding",1540,"","","","","",""
"AT2G46430",NA,"2",19057999,37.03,2,"protein_coding",3493,"","","","","",""
"AT1G54217",NA,"1",20243883,35.62,8,"protein_coding",1672,"","","","","",""
"AT3G29360",NA,"3",11267007,41.79,2,"protein_coding",2349,"","","","","",""
"AT5G52150",NA,"5",21189988,30.93,1,"protein_coding",1315,"","","","","",""
"AT1G20630",NA,"1",7146636,38.67,1,"protein_coding",3544,"","","","","",""
"ATMG00060",NA,"Mt",20571,46.5,1,"nontranslating_CDS",1515,"","","","","",""
"AT4G26790",NA,"4",13487457,38.39,2,"protein_coding",1919,"","","","","",""
"AT2G04870",NA,"2",1716168,44.75,1,"protein_coding",218,"","","","","",""
"AT2G01905",NA,"2",410321,31.81,1,"protein_coding",5679,"","","","","",""
"AT5G63460",NA,"5",25413286,37.02,4,"protein_coding",2306,"","","","","",""
"AT5G37220",NA,"5",14733877,39.38,1,"protein_coding",644,"","","","","",""
"AT1G56240",NA,"1",21056099,34.96,1,"protein_coding",1478,"","","","","",""
"AT5G24313",NA,"5",8276785,36.5,1,"protein_coding",621,"","","","","",""
"AT3G26710",NA,"3",9813223,37.12,1,"protein_coding",1529,"","","","","",""
"AT1G71010",NA,"1",26782048,40.37,1,"protein_coding",6925,"","","","","",""
"AT3G10460",NA,"3",3255767,34.77,1,"protein_coding",672,"","","","","",""
"AT1G53860",NA,"1",20107017,35.79,2,"protein_coding",2648,"","","","","",""
"AT1G35630",NA,"1",13162966,37.94,1,"protein_coding",1546,"","","","","",""
"AT3G44115",NA,"3",15874918,30.61,1,"protein_coding",538,"","","","","",""
"AT1G55040",NA,"1",20534874,39.94,1,"protein_coding",4315,"","","","","",""
"AT1G14130",NA,"1",4835724,37.11,1,"protein_coding",2047,"","","","","",""
"AT2G34440",NA,"2",14526671,40.79,1,"protein_coding",1063,"","","","","",""
"AT1G07220",NA,"1",2216925,40.55,1,"protein_coding",2724,"","","","","",""
"AT3G01750",NA,"3",270221,46.3,2,"protein_coding",2755,"","","","","",""
"AT3G61280",NA,"3",22680960,36.33,2,"protein_coding",2809,"","","","","",""
"AT1G27920",NA,"1",9726655,38.54,2,"protein_coding",3193,"","","","","",""
"AT1G64380",NA,"1",23890570,41.26,1,"protein_coding",1623,"","","","","",""
"AT4G37370",NA,"4",17569740,42.42,1,"protein_coding",2003,"","","","","",""
"AT1G65610",NA,"1",24391672,36.4,1,"protein_coding",3831,"","","","","",""
"AT1G53880",NA,"1",20115874,39.16,1,"protein_coding",2560,"","","","","",""
"AT1G67310",NA,"1",25198182,39.35,1,"protein_coding",4944,"","","","","",""
"AT3G17320",NA,"3",5915427,42.2,1,"protein_coding",1229,"","","","","",""
"AT5G37370",NA,"5",14812570,37.55,12,"protein_coding",4058,"","","","","",""
"AT3G28770",NA,"3",10796695,35.09,3,"protein_coding",6758,"","","","","",""
"AT1G79270",NA,"1",29815470,37.73,4,"protein_coding",4208,"","","","","",""
"AT3G49100",NA,"3",18196308,37.48,2,"protein_coding",2184,"","","","","",""
"AT5G25310",NA,"5",8784747,35.76,1,"protein_coding",2619,"","","","","",""
"AT1G68710",NA,"1",25793207,37.64,3,"protein_coding",5854,"","","","","",""
"AT5G02660",NA,"5",600499,41.25,1,"protein_coding",2159,"","","","","",""
"AT4G01671",NA,"4",713216,39.08,1,"protein_coding",173,"","","","","",""
"AT1G64550",NA,"1",23968750,39.22,1,"protein_coding",4864,"","","","","",""
"AT3G62980",NA,"3",23273065,42.18,1,"protein_coding",3565,"","","","","",""
"AT4G05020",NA,"4",2572427,37.55,2,"protein_coding",4172,"","","","","",""
"AT2G30380",NA,"2",12947884,37.22,1,"protein_coding",1845,"","","","","",""
"AT1G57730",NA,"1",21380765,41.89,1,"protein_coding",696,"","","","","",""
"AT3G29570",NA,"3",11363806,44.41,1,"protein_coding",983,"","","","","",""
"AT3G62360",NA,"3",23072746,37.28,2,"protein_coding",7960,"","","","","",""
"AT5G10200",NA,"5",3201496,39.22,3,"protein_coding",3268,"","","","","",""
"AT1G67775",NA,"1",25411312,35.32,1,"protein_coding",384,"","","","","",""
"AT4G10115",NA,"4",6311969,30.16,1,"protein_coding",619,"","","","","",""
"AT3G22060",NA,"3",7770899,37.42,1,"protein_coding",1458,"","","","","",""
"AT3G10915",NA,"3",3415933,37.93,7,"protein_coding",1876,"","","","","",""
"AT3G58100",NA,"3",21515170,41.21,2,"protein_coding",2569,"","","","","",""
"AT4G08685",NA,"4",5550404,40.95,1,"protein_coding",966,"","","","","",""
"AT1G29140",NA,"1",10178902,36.71,1,"protein_coding",1323,"","","","","",""
"AT1G55110",NA,"1",20560258,35.16,3,"protein_coding",3011,"","","","","",""
"AT2G20208",NA,"2",8720790,35.33,1,"protein_coding",633,"","","","","",""
"AT5G01730",NA,"5",272832,41.27,11,"protein_coding",5054,"","","","","",""
"AT3G62499",NA,"3",23119844,38.24,1,"protein_coding",305,"","","","","",""
"AT2G31141",NA,"2",13271726,40.91,2,"protein_coding",808,"","","","","",""
"AT1G57680",NA,"1",21362359,40.49,3,"protein_coding",2390,"","","","","",""
"AT4G13885",NA,"4",8028911,37.8,1,"protein_coding",1843,"","","","","",""
"AT2G18970",NA,"2",8229116,39.38,1,"protein_coding",639,"","","","","",""
"AT5G53410",NA,"5",21667939,51.85,1,"protein_coding",107,"","","","","",""
"AT2G37650",NA,"2",15792545,42.47,2,"protein_coding",2690,"","","","","",""
"AT1G79340",NA,"1",29842587,41.67,1,"protein_coding",2051,"","","","","",""
"AT3G18660",NA,"3",6419013,39.21,3,"protein_coding",3128,"","","","","",""
"AT2G04230",NA,"2",1446795,38.03,1,"protein_coding",2305,"","","","","",""
"AT5G46870",NA,"5",19015233,36.38,2,"protein_coding",2014,"","","","","",""
"AT5G47830",NA,"5",19372821,36.57,2,"protein_coding",1872,"","","","","",""
"AT2G43370",NA,"2",18013268,39.33,2,"protein_coding",2262,"","","","","",""
"AT5G01850",NA,"5",332330,41.73,2,"protein_coding",2213,"","","","","",""
"AT1G18050",NA,"1",6209771,43.12,1,"protein_coding",1817,"","","","","",""
"AT5G28920",NA,"5",10940035,41.84,1,"protein_coding",3343,"","","","","",""
"AT5G07930",NA,"5",2530834,34.78,3,"protein_coding",1908,"","","","","",""
"AT4G16650",NA,"4",9371927,37.92,2,"protein_coding",4482,"","","","","",""
"AT5G42650",NA,"5",17097564,43.6,1,"protein_coding",2031,"","","","","",""
"AT5G38220",NA,"5",15268674,35.93,3,"protein_coding",2782,"","","","","",""
"AT1G33230",NA,"1",12046379,37.05,2,"protein_coding",3716,"","","","","",""
"AT2G11623",NA,"2",4660870,40.66,2,"protein_coding",545,"","","","","",""
"AT1G22210",NA,"1",7841432,33.18,1,"protein_coding",2624,"","","","","",""
"AT4G33030",NA,"4",15935373,39.46,1,"protein_coding",2460,"","","","","",""
"AT3G48720",NA,"3",18046144,36.6,1,"protein_coding",3330,"","","","","",""
"AT5G52680",NA,"5",21365651,33.77,2,"protein_coding",1302,"","","","","",""
"AT5G36250",NA,"5",14282059,40.48,3,"protein_coding",2625,"","","","","",""
"AT4G09930",NA,"4",6228556,39.63,1,"protein_coding",1523,"","","","","",""
"AT5G57330",NA,"5",23218086,36.75,1,"protein_coding",3003,"","","","","",""
"AT4G16210",NA,"4",9176499,40.46,1,"protein_coding",1640,"","","","","",""
"AT5G43990",NA,"5",17697686,40.17,17,"protein_coding",4350,"","","","","",""
"AT3G52610",NA,"3",19510446,41.87,1,"protein_coding",2268,"","","","","",""
"AT2G43330",NA,"2",18000822,39.3,1,"protein_coding",3373,"","","","","",""
"AT1G35516",NA,"1",13078416,38.07,2,"protein_coding",1357,"","","","","",""
"AT1G63470",NA,"1",23536466,39.68,1,"protein_coding",2776,"","","","","",""
"AT1G13640",NA,"1",4677004,41.76,2,"protein_coding",2858,"","","","","",""
"AT3G29230",NA,"3",11188570,40.25,1,"protein_coding",2625,"","","","","",""
"AT1G07040",NA,"1",2160919,39.57,1,"protein_coding",2468,"","","","","",""
"AT1G71170",NA,"1",26830603,46.22,1,"protein_coding",1520,"","","","","",""
"AT5G38050",NA,"5",15187487,39.41,1,"protein_coding",1803,"","","","","",""
"AT1G15510",NA,"1",5329064,42.41,1,"protein_coding",2647,"","","","","",""
"AT2G15400",NA,"2",6712895,40.76,2,"protein_coding",1714,"","","","","",""
"AT4G12050",NA,"4",7219652,38.37,1,"protein_coding",2514,"","","","","",""
"AT3G11680",NA,"3",3686773,35.85,2,"protein_coding",2632,"","","","","",""
"AT3G04200",NA,"3",1103616,38.24,1,"protein_coding",998,"","","","","",""
"AT1G74035",NA,"1",27839443,41.14,1,"protein_coding",332,"","","","","",""
"AT5G66390",NA,"5",26515905,39.65,1,"protein_coding",1694,"","","","","",""
"AT2G17190",NA,"2",7477845,39.47,1,"protein_coding",3845,"","","","","",""
"AT1G07985",NA,"1",2475226,40.45,1,"protein_coding",941,"","","","","",""
"AT4G32970",NA,"4",15910345,39.93,1,"protein_coding",4011,"","","","","",""
"AT1G75040",NA,"1",28177670,43.02,1,"protein_coding",1352,"","","","","",""
"AT3G46860",NA,"3",17260234,36.89,1,"protein_coding",365,"","","","","",""
"AT3G62690",NA,"3",23185348,44.87,1,"protein_coding",1372,"","","","","",""
"AT3G50620",NA,"3",18784660,35.32,3,"protein_coding",2292,"","","","","",""
"AT5G11910",NA,"5",3836300,37.65,4,"protein_coding",1943,"","","","","",""
"AT1G11500",NA,"1",3870679,36.33,3,"protein_coding",1023,"","","","","",""
"AT4G06598",NA,"4",3663328,38.1,2,"protein_coding",1529,"","","","","",""
"AT3G13760",NA,"3",4517496,41.7,1,"protein_coding",2131,"","","","","",""
"AT1G20460",NA,"1",7090941,36.85,1,"protein_coding",2501,"","","","","",""
"AT5G41180",NA,"5",16483760,37.68,2,"protein_coding",3667,"","","","","",""
"AT4G39560",NA,"4",18382259,42.53,2,"protein_coding",1626,"","","","","",""
"AT1G26740",NA,"1",9244981,38.1,1,"protein_coding",1671,"","","","","",""
"AT4G04985",NA,"4",2548995,39.2,1,"protein_coding",476,"","","","","",""
"AT1G02290",NA,"1",450461,39.99,1,"protein_coding",2282,"","","","","",""
"AT3G26500",NA,"3",9707912,40.43,1,"protein_coding",2188,"","","","","",""
"AT5G06790",NA,"5",2097669,37.13,1,"protein_coding",1386,"","","","","",""
"AT2G23670",NA,"2",10063155,45.98,1,"protein_coding",708,"","","","","",""
"AT3G10110",NA,"3",3116110,39.1,4,"protein_coding",1784,"","","","","",""
"AT2G35620",NA,"2",14960851,38.39,4,"protein_coding",4646,"","","","","",""
"AT1G64140",NA,"1",23803793,43.18,1,"protein_coding",3366,"","","","","",""
"AT2G39090",NA,"2",16312657,36.52,2,"protein_coding",4733,"","","","","",""
"AT5G56320",NA,"5",22808641,36.97,3,"protein_coding",2106,"","","","","",""
"AT3G15358",NA,"3",5177811,35.81,1,"protein_coding",1155,"","","","","",""
"AT3G09310",NA,"3",2860402,41.23,1,"protein_coding",957,"","","","","",""
"AT2G39910",NA,"2",16660596,38.85,1,"protein_coding",2452,"","","","","",""
"AT1G13890",NA,"1",4751432,35.03,2,"protein_coding",1586,"","","","","",""
"AT1G24260",NA,"1",8593536,33.73,3,"protein_coding",2587,"","","","","",""
"AT4G31780",NA,"4",15373988,39.5,3,"protein_coding",3184,"","","","","",""
"AT5G04290",NA,"5",1195969,42.65,2,"protein_coding",6967,"","","","","",""
"AT1G18610",NA,"1",6405607,38.46,2,"protein_coding",3925,"","","","","",""
"AT2G02080",NA,"2",518079,35.77,6,"protein_coding",3658,"","","","","",""
"AT1G69870",NA,"1",26315787,36.95,1,"protein_coding",4446,"","","","","",""
"AT3G03560",NA,"3",852889,35.31,1,"protein_coding",3754,"","","","","",""
"AT1G60870",NA,"1",22409298,37.32,1,"protein_coding",1556,"","","","","",""
"AT5G08550",NA,"5",2765642,40.62,1,"protein_coding",4640,"","","","","",""
"AT3G18620",NA,"3",6408261,39.05,1,"protein_coding",2803,"","","","","",""
"AT4G37560",NA,"4",17646408,40.89,2,"protein_coding",2276,"","","","","",""
"AT1G50390",NA,"1",18666986,40.46,1,"protein_coding",691,"","","","","",""
"AT3G14480",NA,"3",4862153,53.6,1,"protein_coding",527,"","","","","",""
"AT2G18320",NA,"2",7956220,35.38,1,"protein_coding",1364,"","","","","",""
"AT3G62180",NA,"3",23019584,39.41,2,"protein_coding",1014,"","","","","",""
"AT4G37450",NA,"4",17605538,39.06,2,"protein_coding",1512,"","","","","",""
"AT4G16070",NA,"4",9096534,39.62,3,"protein_coding",4449,"","","","","",""
"AT1G21590",NA,"1",7566229,39.43,2,"protein_coding",3785,"","","","","",""
"AT4G14430",NA,"4",8304442,44.14,1,"protein_coding",1415,"","","","","",""
"AT1G21370",NA,"1",7483781,39.61,2,"protein_coding",1885,"","","","","",""
"AT5G37480",NA,"5",14884191,34.79,2,"protein_coding",1778,"","","","","",""
"AT2G07631",NA,"2",3318248,45.54,1,"protein_coding",1187,"","","","","",""
"AT1G13370",NA,"1",4587780,37.98,1,"protein_coding",881,"","","","","",""
"AT5G64380",NA,"5",25741238,41.1,1,"protein_coding",1960,"","","","","",""
"AT5G46930",NA,"5",19056505,37.08,1,"protein_coding",738,"","","","","",""
"AT2G28140",NA,"2",11994954,40.92,1,"protein_coding",1282,"","","","","",""
"AT3G17150",NA,"3",5847258,34.54,1,"protein_coding",937,"","","","","",""
"AT1G16022",NA,"1",5501317,42.78,1,"protein_coding",539,"","","","","",""
"AT3G58290",NA,"3",21580572,35.5,3,"protein_coding",1289,"","","","","",""
"AT2G07560",NA,"2",3169908,39.98,1,"protein_coding",4194,"","","","","",""
"AT1G66610",NA,"1",24849716,41.27,2,"protein_coding",1734,"","","","","",""
"AT2G47880",NA,"2",19605030,41.04,1,"protein_coding",674,"","","","","",""
"AT1G12190",NA,"1",4132967,37.06,1,"protein_coding",1127,"","","","","",""
"AT5G60340",NA,"5",24274876,39.05,1,"protein_coding",1246,"","","","","",""
"AT1G28430",NA,"1",9992661,37.98,1,"protein_coding",1995,"","","","","",""
"AT2G31210",NA,"2",13296143,35.97,1,"protein_coding",2134,"","","","","",""
"AT5G46610",NA,"5",18912667,35.3,3,"protein_coding",3112,"","","","","",""
"AT4G23070",NA,"4",12090690,38.35,1,"protein_coding",1527,"","","","","",""
"AT3G28850",NA,"3",10848241,38.17,1,"protein_coding",2045,"","","","","",""
"AT2G04378",NA,"2",1525029,40.55,2,"protein_coding",1846,"","","","","",""
"AT1G47240",NA,"1",17308803,39.51,1,"protein_coding",2702,"","","","","",""
"AT3G48410",NA,"3",17923551,38.63,2,"protein_coding",4729,"","","","","",""
"AT3G62220",NA,"3",23029018,39.29,3,"protein_coding",2137,"","","","","",""
"AT1G49350",NA,"1",18264944,38.72,1,"protein_coding",2326,"","","","","",""
"AT1G78760",NA,"1",29615096,38.16,1,"protein_coding",1642,"","","","","",""
"AT1G44542",NA,"1",16864831,33.06,1,"protein_coding",1956,"","","","","",""
"AT1G14080",NA,"1",4822439,40.23,1,"protein_coding",1975,"","","","","",""
"AT2G03240",NA,"2",972756,39.91,1,"protein_coding",4775,"","","","","",""
"AT3G60220",NA,"3",22254563,43.65,1,"protein_coding",1614,"","","","","",""
"AT1G24090",NA,"1",8520443,37.73,1,"protein_coding",2750,"","","","","",""
"AT1G09640",NA,"1",3119739,40.55,2,"protein_coding",2803,"","","","","",""
"AT5G54970",NA,"5",22312976,38.64,1,"protein_coding",1143,"","","","","",""
"AT2G39435",NA,"2",16464414,36.98,6,"protein_coding",2619,"","","","","",""
"AT5G56850",NA,"5",22985115,35.88,8,"protein_coding",2995,"","","","","",""
"AT4G20590",NA,"4",11068181,40.18,1,"protein_coding",1012,"","","","","",""
"AT5G38750",NA,"5",15522650,46.14,1,"protein_coding",530,"","","","","",""
"AT3G58430",NA,"3",21613163,36.97,2,"protein_coding",3020,"","","","","",""
"AT4G01280",NA,"4",535198,39.57,2,"protein_coding",2900,"","","","","",""
"AT3G44280",NA,"3",15968515,34.7,2,"protein_coding",2685,"","","","","",""
"AT3G01460",NA,"3",173190,41.13,1,"protein_coding",9264,"","","","","",""
"AT1G10530",NA,"1",3471456,40.85,1,"protein_coding",1218,"","","","","",""
"AT2G25830",NA,"2",11018716,36.45,1,"protein_coding",3187,"","","","","",""
"AT1G28250",NA,"1",9874247,36.23,1,"protein_coding",1332,"","","","","",""
"AT5G49630",NA,"5",20142430,34.73,1,"protein_coding",4260,"","","","","",""
"AT1G66630",NA,"1",24855286,38.35,1,"protein_coding",1428,"","","","","",""
"AT2G44195",NA,"2",18274723,38.41,1,"protein_coding",1069,"","","","","",""
"AT2G47844",NA,"2",19595079,48.75,1,"protein_coding",360,"","","","","",""
"AT5G59190",NA,"5",23885855,41.97,1,"protein_coding",2818,"","","","","",""
"AT3G01690",NA,"3",256295,41.3,1,"protein_coding",2401,"","","","","",""
"AT4G16970",NA,"4",9551023,39.77,1,"protein_coding",4842,"","","","","",""
"AT4G31460",NA,"4",15259469,40.7,1,"protein_coding",1891,"","","","","",""
"AT1G03040",NA,"1",703847,38.76,3,"protein_coding",2842,"","","","","",""
"AT1G72430",NA,"1",27264602,36.18,1,"protein_coding",1204,"","","","","",""
"AT3G10340",NA,"3",3203988,40.16,1,"protein_coding",4147,"","","","","",""
"AT5G58787",NA,"5",23742363,35.68,3,"protein_coding",2283,"","","","","",""
"AT5G52830",NA,"5",21410769,37.71,1,"protein_coding",1757,"","","","","",""
"AT5G11110",NA,"5",3536189,40.96,1,"protein_coding",4960,"","","","","",""
"AT1G18970",NA,"1",6554496,38.21,1,"protein_coding",1114,"","","","","",""
"AT3G23130",NA,"3",8242256,38.59,1,"protein_coding",1116,"","","","","",""
"AT1G06040",NA,"1",1828340,40.09,2,"protein_coding",1643,"","","","","",""
